,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked_grouped,Age_aur,Ticket_y,Survived
0,0.8269128165243698,-0.737281045229683,-0.6101736359248098,0.4325504280418012,-0.47340772456838154,-0.5021631365156044,-1.0225872935041291,0.6189587321424797,-0.4387619720809111,-0.5788366950795432,0
1,-1.5652278312782715,1.3548126213297043,0.3856034669910832,0.4325504280418012,-0.47340772456838154,0.7864036178345405,1.2796875732354263,-1.6138033340071134,0.6402956372362357,-0.5788366950795432,1
2,0.8269128165243698,1.3548126213297043,-0.4110182153416312,-0.47427882227642193,-0.47340772456838154,-0.4885798515812601,0.12855013986564856,0.6189587321424797,-0.14711231818607726,-0.5788366950795432,1
3,-1.5652278312782715,1.3548126213297043,0.15844181538839514,0.4325504280418012,-0.47340772456838154,0.42049406976541104,1.2796875732354263,0.6189587321424797,0.45346617552983864,0.15584064867526165,1
4,-1.5652278312782715,-0.737281045229683,0.3078083808257791,0.4325504280418012,-0.47340772456838154,0.42049406976541104,1.2796875732354263,0.6189587321424797,0.5786551913607303,0.15584064867526165,0
5,0.8269128165243698,-0.737281045229683,0.15844181538839514,-0.47427882227642193,-0.47340772456838154,-0.4860644284452704,-1.0225872935041291,0.6189587321424797,0.45346617552983864,-0.5788366950795432,0
6,0.8269128165243698,-0.737281045229683,1.2776537883532375,-0.47427882227642193,-0.47340772456838154,-0.4778480503138737,-0.4470185768192403,-1.6138033340071134,1.2265381058523854,-0.5788366950795432,0
7,-1.5652278312782715,-0.737281045229683,1.9124616914621193,-0.47427882227642193,-0.47340772456838154,0.39559138071911315,0.12855013986564856,0.6189587321424797,1.5561953308456329,-0.5788366950795432,0
8,0.8269128165243698,-0.737281045229683,-1.1080621873827563,2.2462089286782474,0.7671989889328772,-0.22395733767514556,0.12855013986564856,0.6189587321424797,-2.4967320520135265,1.625195336184871,0
9,0.8269128165243698,1.3548126213297043,-1.045826118450513,2.2462089286782474,0.7671989889328772,-0.22395733767514556,-1.0225872935041291,0.6189587321424797,-1.6805926616291145,1.625195336184871,0
10,0.8269128165243698,1.3548126213297043,-1.1028758483050694,2.2462089286782474,0.7671989889328772,-0.22395733767514556,-1.0225872935041291,0.6189587321424797,-2.3259634260037734,1.625195336184871,0
11,0.8269128165243698,1.3548126213297043,-0.23986902577796207,-0.47427882227642193,4.489019129436653,-0.22395733767514556,-1.0225872935041291,0.6189587321424797,0.060667573519435254,1.625195336184871,0
12,0.8269128165243698,1.3548126213297043,-0.3560430211181496,-0.47427882227642193,2.007805702434136,-0.42401799520369454,-1.0225872935041291,0.6189587321424797,-0.07689941236517882,0.8905179924300665,1
13,0.8269128165243698,1.3548126213297043,-1.1111739908293685,0.4325504280418012,0.7671989889328772,-0.42401799520369454,-1.0225872935041291,0.6189587321424797,-2.704897683475156,0.8905179924300665,1
14,0.8269128165243698,-0.737281045229683,-1.0956149735963077,0.4325504280418012,0.7671989889328772,-0.42401799520369454,0.12855013986564856,0.6189587321424797,-2.1756967616955225,0.8905179924300665,1
15,-0.36915750737695086,1.3548126213297043,-0.9089067667995777,0.4325504280418012,-0.47340772456838154,-0.0429313901012577,0.7041188565505374,-1.6138033340071134,-1.0909310293801053,0.15584064867526165,1
16,-0.36915750737695086,-0.737281045229683,-0.016597128483539184,0.4325504280418012,-0.47340772456838154,-0.0429313901012577,0.7041188565505374,-1.6138033340071134,0.29313815699535617,0.15584064867526165,0
17,0.8269128165243698,1.3548126213297043,-1.0956149735963077,0.4325504280418012,0.7671989889328772,-0.3119971474347844,-1.0225872935041291,0.6189587321424797,-2.1756967616955225,0.15584064867526165,1
18,0.8269128165243698,1.3548126213297043,-0.51474499689537,-0.47427882227642193,2.007805702434136,-0.3119971474347844,-1.0225872935041291,0.6189587321424797,-0.2906556767890433,0.15584064867526165,1
19,-1.5652278312782715,1.3548126213297043,2.377157672822869,-0.47427882227642193,-0.47340772456838154,-0.11378180431879745,1.2796875732354263,0.6189587321424797,1.768352625695626,-0.5788366950795432,1
20,0.8269128165243698,-0.737281045229683,-0.6973041324299505,-0.47427882227642193,-0.47340772456838154,-0.4860644284452704,-1.0225872935041291,0.6189587321424797,-0.5920129735115337,-0.5788366950795432,0
21,0.8269128165243698,-0.737281045229683,0.4654730887874622,0.4325504280418012,5.729625842937913,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,0.7013306982581948,3.8292273674492856,0
22,0.8269128165243698,1.3548126213297043,-1.1080621873827563,3.1530381789964705,2.007805702434136,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,-2.4967320520135265,3.8292273674492856,0
23,0.8269128165243698,1.3548126213297043,-1.0281925655863775,3.1530381789964705,2.007805702434136,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,-1.5730159989917851,3.8292273674492856,0
24,0.8269128165243698,1.3548126213297043,-0.9867018529648819,3.1530381789964705,2.007805702434136,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,-1.3704691825026976,3.8292273674492856,0
25,0.8269128165243698,1.3548126213297043,0.4654730887874622,0.4325504280418012,5.729625842937913,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,0.7013306982581948,3.8292273674492856,0
26,0.8269128165243698,1.3548126213297043,-1.0748696172855599,3.1530381789964705,2.007805702434136,-0.0186988097783875,-1.0225872935041291,0.6189587321424797,-1.9123355380232403,3.8292273674492856,0
27,0.8269128165243698,-0.737281045229683,-1.0956149735963077,3.1530381789964705,2.007805702434136,-0.0186988097783875,1.2796875732354263,0.6189587321424797,-2.1756967616955225,3.8292273674492856,0
28,0.8269128165243698,1.3548126213297043,-0.9089067667995777,-0.47427882227642193,-0.47340772456838154,-0.4900045872454847,-1.0225872935041291,0.6189587321424797,-1.0909310293801053,-0.5788366950795432,0
29,-0.36915750737695086,1.3548126213297043,2.0255238833556946,-0.47427882227642193,-0.47340772456838154,-0.32608351699632665,0.7041188565505374,0.6189587321424797,1.6097719511926227,-0.5788366950795432,1
30,0.8269128165243698,-0.737281045229683,-1.1080621873827563,3.1530381789964705,0.7671989889328772,-0.06196408771741,-0.4470185768192403,-1.6138033340071134,-2.4967320520135265,2.359872679939676,0
31,0.8269128165243698,-0.737281045229683,-1.0956149735963077,3.1530381789964705,0.7671989889328772,-0.06196408771741,-0.4470185768192403,-1.6138033340071134,-2.1756967616955225,2.359872679939676,0
32,0.8269128165243698,-0.737281045229683,-1.0613851356835737,3.1530381789964705,0.7671989889328772,-0.06196408771741,-0.4470185768192403,-1.6138033340071134,-1.7933484974152256,2.359872679939676,0
33,0.8269128165243698,-0.737281045229683,-1.045826118450513,3.1530381789964705,0.7671989889328772,-0.06196408771741,-0.4470185768192403,-1.6138033340071134,-1.6805926616291145,2.359872679939676,0
34,0.8269128165243698,1.3548126213297043,0.4654730887874622,-0.47427882227642193,5.729625842937913,-0.06196408771741,-0.4470185768192403,-1.6138033340071134,0.7013306982581948,2.359872679939676,0
35,-0.36915750737695086,-0.737281045229683,0.23208783029154972,-0.47427882227642193,-0.47340772456838154,-0.386453672260079,0.7041188565505374,0.6189587321424797,0.5163867433622568,-0.5788366950795432,1
36,0.8269128165243698,1.3548126213297043,-0.11539688791347545,0.4325504280418012,-0.47340772456838154,-0.2858367468204917,-1.0225872935041291,0.6189587321424797,0.1947191334595999,-0.5788366950795432,0
37,0.8269128165243698,1.3548126213297043,-0.8788260001489935,-0.47427882227642193,-0.47340772456838154,-0.5026662211428022,-0.4470185768192403,-1.6138033340071134,-1.002896659948531,-0.5788366950795432,1
38,-0.36915750737695086,-0.737281045229683,0.15844181538839514,-0.47427882227642193,-0.47340772456838154,-0.12484966611715206,-0.4470185768192403,0.6189587321424797,0.45346617552983864,0.15584064867526165,0
39,-0.36915750737695086,-0.737281045229683,-0.8466706978673344,-0.47427882227642193,-0.47340772456838154,-0.12484966611715206,-0.4470185768192403,0.6189587321424797,-0.9170377588028443,0.15584064867526165,0
40,-0.36915750737695086,-0.737281045229683,0.08687033611631532,-0.47427882227642193,-0.47340772456838154,-0.386453672260079,0.7041188565505374,0.6189587321424797,0.38986772417829674,-0.5788366950795432,1
41,0.8269128165243698,1.3548126213297043,-0.8788260001489935,-0.47427882227642193,-0.47340772456838154,-0.4864829948550991,-0.4470185768192403,-1.6138033340071134,-1.002896659948531,-0.5788366950795432,1
42,-1.5652278312782715,-0.737281045229683,-0.29899329126359325,-0.47427882227642193,-0.47340772456838154,0.06632249221806379,2.4308250066052044,0.6189587321424797,-0.00765520622070627,-0.5788366950795432,1
43,0.8269128165243698,1.3548126213297043,0.3856034669910832,0.4325504280418012,5.729625842937913,-0.01643492895599677,-1.0225872935041291,0.6189587321424797,0.6402956372362357,1.625195336184871,1
44,0.8269128165243698,-0.737281045229683,-1.0281925655863775,3.1530381789964705,2.007805702434136,-0.01643492895599677,1.2796875732354263,0.6189587321424797,-1.5730159989917851,1.625195336184871,0
45,0.8269128165243698,1.3548126213297043,-1.0862795632564712,3.1530381789964705,2.007805702434136,-0.01643492895599677,-1.0225872935041291,0.6189587321424797,-2.0390406732854864,1.625195336184871,1
46,0.8269128165243698,-0.737281045229683,-1.1028758483050694,3.1530381789964705,2.007805702434136,-0.01643492895599677,0.12855013986564856,0.6189587321424797,-2.3259634260037734,1.625195336184871,1
47,0.8269128165243698,-0.737281045229683,0.15844181538839514,-0.47427882227642193,-0.47340772456838154,-0.5026662211428022,-0.4470185768192403,-1.6138033340071134,0.45346617552983864,-0.5788366950795432,0
48,-1.5652278312782715,-0.737281045229683,-0.7377575772359086,2.2462089286782474,2.007805702434136,4.644392599719286,1.2796875732354263,0.6189587321424797,-0.6707868877478815,1.625195336184871,0
